  0.000000000000000E+00  1.000000000000000E+06  1.000000000000000E+02  1.091851995221171E-35
  0.000000000000000E+00  1.000000000000000E+06  2.000000000000000E+02  1.692656768115067E-34
  0.000000000000000E+00  1.000000000000000E+06  3.000000000000000E+02  4.629633901954087E-34
  0.000000000000000E+00  1.000000000000000E+06  4.000000000000000E+02  1.067021355239428E-33
  0.000000000000000E+00  1.000000000000000E+06  5.000000000000000E+02  2.674649436721158E-33
  0.000000000000000E+00  1.000000000000000E+06  6.000000000000000E+02  6.398786839577452E-33
  0.000000000000000E+00  1.000000000000000E+06  7.000000000000000E+02  1.350301490849134E-32
  0.000000000000000E+00  1.000000000000000E+06  8.000000000000000E+02  2.518232784068858E-32
  0.000000000000000E+00  1.000000000000000E+06  9.000000000000000E+02  4.251079053870752E-32
  0.000000000000000E+00  1.000000000000000E+06  1.000000000000000E+03  6.645044218211811E-32
  0.000000000000000E+00  1.000000000000000E+06  1.100000000000000E+03  9.788981614706159E-32
  0.000000000000000E+00  1.000000000000000E+06  1.200000000000000E+03  1.376612130713454E-31
  0.000000000000000E+00  1.000000000000000E+06  1.300000000000000E+03  1.865735671549703E-31
  0.000000000000000E+00  1.000000000000000E+06  1.400000000000000E+03  2.453427791825644E-31
  0.000000000000000E+00  1.000000000000000E+06  1.500000000000000E+03  3.146444819954718E-31
  0.000000000000000E+00  1.000000000000000E+06  1.600000000000000E+03  3.949316518739490E-31
  0.000000000000000E+00  1.000000000000000E+06  1.700000000000000E+03  4.867877648418336E-31
  0.000000000000000E+00  1.000000000000000E+06  1.800000000000000E+03  5.905542741765254E-31
  0.000000000000000E+00  1.000000000000000E+06  1.900000000000000E+03  7.065603179151889E-31
  0.000000000000000E+00  1.000000000000000E+06  2.000000000000000E+03  8.351277133616446E-31
  0.000000000000000E+00  1.000000000000000E+06  2.100000000000000E+03  9.764592426102874E-31
  0.000000000000000E+00  1.000000000000000E+06  2.200000000000000E+03  1.130661146461078E-30
  0.000000000000000E+00  1.000000000000000E+06  2.300000000000000E+03  1.297785495113921E-30
  0.000000000000000E+00  1.000000000000000E+06  2.400000000000000E+03  1.478014186214523E-30
  0.000000000000000E+00  1.000000000000000E+06  2.500000000000000E+03  1.671204174065099E-30
  0.000000000000000E+00  1.000000000000000E+06  2.600000000000000E+03  1.877481732639560E-30
  0.000000000000000E+00  1.000000000000000E+06  2.700000000000000E+03  2.096747806406240E-30
  0.000000000000000E+00  1.000000000000000E+06  2.800000000000000E+03  2.328808018564628E-30
  0.000000000000000E+00  1.000000000000000E+06  2.900000000000000E+03  2.573665952425581E-30
  0.000000000000000E+00  1.000000000000000E+06  3.000000000000000E+03  2.830954412237370E-30
  0.000000000000000E+00  1.000000000000000E+06  3.100000000000000E+03  3.100738664728161E-30
  0.000000000000000E+00  1.000000000000000E+06  3.200000000000000E+03  3.382794029504428E-30
  0.000000000000000E+00  1.000000000000000E+06  3.300000000000000E+03  3.676794823248908E-30
  0.000000000000000E+00  1.000000000000000E+06  3.400000000000000E+03  3.982006331206719E-30
  0.000000000000000E+00  1.000000000000000E+06  3.500000000000000E+03  4.298706805546248E-30
  0.000000000000000E+00  1.000000000000000E+06  3.600000000000000E+03  4.626586955324129E-30
  0.000000000000000E+00  1.000000000000000E+06  3.700000000000000E+03  4.964975458320608E-30
  0.000000000000000E+00  1.000000000000000E+06  3.800000000000000E+03  5.313567362836191E-30
  0.000000000000000E+00  1.000000000000000E+06  3.900000000000000E+03  5.672548757952142E-30
  0.000000000000000E+00  1.000000000000000E+06  4.000000000000000E+03  6.040741197319420E-30
  0.000000000000000E+00  1.000000000000000E+06  4.100000000000000E+03  6.418245227200725E-30
  0.000000000000000E+00  1.000000000000000E+06  4.200000000000000E+03  6.804207323892617E-30
  0.000000000000000E+00  1.000000000000000E+06  4.300000000000000E+03  7.199272730814272E-30
  0.000000000000000E+00  1.000000000000000E+06  4.400000000000000E+03  7.601792814742569E-30
  0.000000000000000E+00  1.000000000000000E+06  4.500000000000000E+03  8.012158164449448E-30
  0.000000000000000E+00  1.000000000000000E+06  4.600000000000000E+03  8.429460743551786E-30
  0.000000000000000E+00  1.000000000000000E+06  4.700000000000000E+03  8.853918586388902E-30
